stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,72.26
12hpf,11.57,3.86,0,11.57,69.4,1.93,0,1.93,1.93,158.08
14hpf,30.09,3.34,3.34,0,53.5,3.34,0,0,3.34,110.35
16hpf,30.76,6.15,8.2,2.05,82.03,10.25,0,2.05,14.36,100.49
19hpf,43.78,0,0,6.57,124.78,0,6.57,0,0,39.41
24hpf,21,1,0,8,81,16,0,0,3,25
2dpf,211.02,5.84,5.84,83.41,269.41,395.35,21.69,4.17,80.91,109.26
3dpf,366.05,7.47,3.45,62.06,79.3,664.86,14.94,0,27.01,35.05
5dpf,77.52,3.62,18.09,136.44,52.2,416.05,10.34,12.4,37.21,103.88
10dpf,163.16,6.28,8.16,121.11,56.48,355.18,7.53,0,28.24,28.24
