stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0
2dpf,5.84,0,7.51,5,9.17,0.83,0
3dpf,5.75,0.57,0.57,6.9,0,0,0.57
5dpf,0,0,0,3.62,3.62,0,0.52
10dpf,2.51,0.63,4.39,1.26,6.28,0,0
