stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,2.5,2.5,0,0,0.83
3dpf,5.17,0.57,0,9.19,0,0,0.57
5dpf,1.55,0,0.52,2.58,1.03,0,1.55
10dpf,2.51,0.63,0,0.63,0,0.63,0
