stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,22.41,0,0,0,0.57,0,0,0
5dpf,4.65,0.52,0,0.52,2.58,1.55,0.52,3.1
10dpf,77.19,0,0.63,0,0.63,0,1.26,0.63
