stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.15,0,0,0,1.72,0.57,0
5dpf,0.52,4.13,0.52,0,1.03,0,2.07
10dpf,0,5.02,0,0.63,0,0,4.39
