stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,4,0,0,0,0,0,0,0,0
2dpf,21.69,1.67,0.83,1.67,5.84,0,0.83,0,0.83
3dpf,203.42,0,0,0.57,5.17,0,0,0,0
5dpf,2.58,0,0,1.03,3.1,0.52,0,0.52,0
10dpf,38.91,0,0.63,0,3.14,0,0,0,0
