stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.34,0,1.67,0,2.5,0,0,0,0.83
3dpf,74.13,4.02,0.57,0,8.05,0.57,0,0,9.19
5dpf,4.65,6.72,2.58,0.52,4.13,0,0.52,1.03,87.34
10dpf,23.85,3.14,1.26,0,5.65,0,0,0.63,15.06
