stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2147.17,20.65,10.32,0,464.53,30.97,0,20.65,949.71,763.9
12hpf,1621.24,26.99,1.93,57.83,420.25,44.34,1.93,53.98,682.42,433.74
14hpf,1755.53,10.03,76.91,70.22,337.73,90.28,20.06,43.47,461.45,404.61
16hpf,1025.41,38.97,88.19,41.02,293.27,75.88,30.76,16.41,297.37,313.78
19hpf,1801.7,13.14,15.32,15.32,203.59,65.68,24.08,4.38,65.68,194.84
24hpf,722,10,29,24,164,38,18,2,62,61
2dpf,455.41,17.52,35.03,71.73,385.34,327.79,46.71,8.34,124.28,156.81
3dpf,998.16,8.05,12.07,19.54,26.43,159.18,13.22,0,22.99,44.82
5dpf,131.27,8.79,83.73,67.19,59.95,317.33,25.32,13.95,119.9,241.36
10dpf,379.66,16.94,75.3,66.52,28.87,318.16,15.69,1.88,70.91,74.05
