stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0.83,0,0,0,0
3dpf,1.15,0.57,0,2.87,0.57,0.57,0
5dpf,0.52,1.55,7.24,1.55,1.03,1.55,1.03
10dpf,1.88,1.26,37.65,0.63,0,1.26,0.63
