stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6235.06,113.55,30.97,0,1073.59,82.58,0,206.46,2446.54,2209.11
12hpf,5480.59,173.5,30.84,158.08,1386.05,223.62,11.57,316.15,2407.76,1567.26
14hpf,5450.5,70.22,234.07,331.04,1140.26,491.55,90.28,140.44,1962.85,2053.13
16hpf,4226.74,168.17,276.86,248.15,1207.93,481.94,125.1,188.68,1589.38,1841.63
19hpf,6613.53,50.35,81,177.32,781.54,302.11,159.81,70.05,492.57,1429.54
24hpf,3850,56,192,155,812,358,118,13,716,502
2dpf,1875.84,44.21,112.6,237.71,991.72,1491.33,193.51,26.69,513.79,646.41
3dpf,4574.18,51.72,53.44,90.22,99.99,1231.46,52.87,0,122.4,225.26
5dpf,575.75,64.09,209.32,263.07,144.2,1392.34,107.5,69.26,314.75,976.29
10dpf,2075.88,106.05,205.2,222.77,93.5,1396.89,87.23,3.14,228.42,266.7
