stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1001.33,30.97,10.32,0,206.46,20.65,0,61.94,443.89,402.59
12hpf,2430.89,115.67,25.06,88.68,728.69,148.44,3.86,208.2,1139.3,936.89
14hpf,1187.07,10.03,76.91,127.07,197.29,113.69,13.38,50.16,314.32,585.18
16hpf,1230.49,49.22,127.15,133.3,455.28,184.57,38.97,84.08,447.08,744.45
19hpf,1519.29,10.95,45.97,78.81,251.76,91.95,61.3,21.89,100.7,608.59
24hpf,1587,15,457,161,414,198,108,13,274,419
2dpf,1052.6,25.02,125.11,140.12,507.95,894.96,122.61,25.86,270.24,492.1
3dpf,2924.94,47.7,74.13,83.9,85.05,1143.54,43.1,0.57,74.13,231.01
5dpf,394.34,62.02,222.24,231.02,99.75,1106.53,105.95,74.42,182.96,1100.85
10dpf,1211.77,82.83,205.2,189.51,65.89,957.62,61.5,2.51,110.45,215.24
