stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,320.01,30.97,0,0,41.29,20.65,0,41.29,268.4,206.46
12hpf,1436.17,79.04,1.93,67.47,624.59,113.74,3.86,121.45,674.71,900.26
14hpf,585.18,33.44,40.13,83.6,290.92,163.85,16.72,40.13,448.08,795.84
16hpf,871.6,121,96.39,114.85,734.19,254.3,41.02,84.08,627.55,1281.76
19hpf,985.13,30.65,13.14,107.27,446.59,205.78,35.03,30.65,168.57,1193.11
24hpf,1132,56,151,247,975,404,112,15,775,632
2dpf,1121,42.54,70.06,302.77,1117.66,1864.99,218.53,35.87,583.85,750.67
3dpf,2535.33,48.27,43.1,120.68,189.06,2376.16,75.28,0,195.38,242.5
5dpf,577.81,79.59,113.19,355.06,195.88,2161.38,147.81,57.37,400.54,1050.71
10dpf,1056.14,45.18,121.11,168.81,94.13,1057.39,59.62,0,115.47,124.25
