stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.51,0,6.67,7.51,14.18,1.67,5,4.17
3dpf,6.9,0,3.45,1.15,35.05,0,2.3,0.57
5dpf,9.3,3.1,10.34,1.55,19.64,0,4.13,10.85
10dpf,12.55,6.9,1.88,1.26,21.34,0.63,1.88,1.26
