stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0
24hpf,2,0,0,1,0,0,1,0
2dpf,15.01,4.17,0.83,0.83,6.67,20.02,3.34,2.5
3dpf,21.26,2.3,0,1.72,0,36.78,3.45,5.75
5dpf,4.13,0.52,1.03,4.65,0,17.06,2.07,28.43
10dpf,3.77,0.63,0,1.88,1.88,8.16,1.88,4.39
