stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,1.67
3dpf,9.19,0.57,0,0,1.15
5dpf,0,0,1.03,0,2.58
10dpf,2.51,0,1.88,0.63,1.26
