stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,10.32,0,0,0,30.97,10.32
12hpf,53.98,0,0,1.93,3.86,0,0,0,30.84,32.77
14hpf,16.72,0,3.34,3.34,3.34,0,0,0,3.34,6.69
16hpf,73.83,0,0,2.05,10.25,12.3,6.15,2.05,22.56,51.27
19hpf,41.59,0,0,2.19,4.38,0,0,0,8.76,32.84
24hpf,55,0,0,3,10,2,3,0,7,11
2dpf,155.14,1.67,10.01,10.01,60.05,110.93,13.35,0.83,44.21,65.06
3dpf,418.92,4.02,5.17,6.32,12.64,116.08,4.02,0,9.77,32.75
5dpf,55.82,4.65,16.54,19.64,13.44,109.57,9.82,3.1,24.29,108.02
10dpf,155.63,5.02,15.69,20.71,8.16,100.41,4.39,0.63,15.06,39.53
