stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,1.67,3.34,3.34,1.67
3dpf,2.3,0,0,1.72,0,0
5dpf,0,0,0,0,0,2.07
10dpf,1.88,0.63,0,1.26,0,1.26
