stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,10.32,0,0,0,20.65,0
12hpf,26.99,5.78,0,0,9.64,1.93,0,32.77,44.34,9.64
14hpf,26.75,3.34,0,6.69,20.06,3.34,0,13.38,96.97,33.44
16hpf,22.56,2.05,0,4.1,14.36,10.25,0,8.2,123.05,18.46
19hpf,65.68,0,0,8.76,2.19,0,0,6.57,78.81,32.84
24hpf,71,1,2,2,21,11,2,2,482,19
2dpf,199.34,4.17,4.17,35.03,119.27,252.73,29.19,25.02,123.44,127.61
3dpf,555.68,5.75,0.57,12.07,29.31,435.01,6.9,0,51.14,36.78
5dpf,209.32,36.69,13.95,100.78,50.65,676.01,32.04,44.45,136.96,393.82
10dpf,887.96,89.74,10.67,62.75,43.93,512.07,25.73,1.26,77.81,79.07
