stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,154.84
12hpf,15.42,0,0,1.93,0,0,65.54
14hpf,6.69,0,0,0,0,0,374.51
16hpf,2.05,0,0,0,0,0,30.76
19hpf,0,0,0,0,0,0,56.92
24hpf,0,0,0,0,0,0,6
2dpf,3.34,0,0.83,1.67,2.5,1.67,6.67
3dpf,2.87,0,0,1.15,1.72,0.57,2.87
5dpf,0.52,0.52,0.52,0,2.58,0.52,11.37
10dpf,0,0,0,0,0,0,3.14
