stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,0,0,0
3dpf,0.57,0.57,0,0,1.15,0,22.41
5dpf,1.55,0.52,7.75,2.58,5.69,2.07,36.18
10dpf,1.26,0.63,3.14,1.26,0.63,0,23.85
