stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67,0,0.83
3dpf,9.77,0,0,0.57,20.11,0.57,0.57
5dpf,0.52,1.55,0.52,1.03,3.1,0.52,4.13
10dpf,1.88,0.63,0,0,5.02,1.88,0
