stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,30.97,0
12hpf,7.71,0,0,5.78,11.57,11.57,0,13.49,23.13,3.86
14hpf,36.78,0,0,13.38,3.34,3.34,0,0,16.72,10.03
16hpf,2.05,2.05,0,4.1,0,0,0,0,8.2,0
19hpf,17.51,0,0,4.38,8.76,0,0,0,0,2.19
24hpf,23,0,25,23,20,6,2,1,8,6
2dpf,90.08,1.67,35.03,76.73,81.74,101.76,16.68,1.67,42.54,25.86
3dpf,128.72,1.72,21.84,27.58,32.75,176.42,5.17,0,12.07,9.19
5dpf,27.91,1.55,86.83,79.07,18.09,113.19,11.37,5.17,21.19,35.14
10dpf,67.15,2.51,95.39,58.99,10.67,79.07,12.55,0,12.55,1.88
