stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,0
3dpf,65.51,0,0.57,0.57,0,0,0,0
5dpf,3.1,0.52,0.52,0.52,1.03,4.13,1.03,0.52
10dpf,55.85,0,0,0,0,1.26,0,0.63
