stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,237.43,0,0,0,61.94,10.32,0,103.23,154.84,185.81
12hpf,252.54,15.42,0,9.64,111.81,61.69,0,260.25,86.75,183.14
14hpf,257.48,3.34,20.06,30.09,147.13,70.22,6.69,110.35,73.56,531.67
16hpf,125.1,36.91,2.05,12.3,71.78,47.17,8.2,118.95,47.17,442.98
19hpf,365.59,6.57,0,32.84,133.54,52.54,8.76,76.62,15.32,807.81
24hpf,210,15,2,38,185,125,17,20,65,199
2dpf,462.08,23.35,10.84,78.4,372.83,888.29,60.05,91.75,297.77,382.01
3dpf,755.08,45.97,4.6,28.73,63.79,1005.05,24.14,0,62.06,87.35
5dpf,256.35,57.37,26.36,94.06,67.7,916.85,34.63,51.68,133.86,434.14
10dpf,296.82,62.13,16.32,59.62,29.49,400.37,15.06,0,43.93,58.36
