stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,0,3.34
24hpf,0,0,0,0,0,0,1
2dpf,0,0,0,0,0.83,0,65.06
3dpf,0.57,1.15,0,0,0.57,0,22.41
5dpf,0.52,0,0.52,0,1.55,0.52,119.39
10dpf,0.63,1.26,1.26,0.63,1.26,0,95.39
