stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.5,0.83,0.83,0,7.51
3dpf,0,0,0,0,2.3
5dpf,1.55,0,0,0.52,9.3
10dpf,0,0,0,0,5.65
