stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,1,0,0,0,0,0,0
2dpf,0,0,0,0,0.83,0.83,0,0.83
3dpf,11.49,0,1.15,0,0,1.15,0,6.9
5dpf,2.07,0.52,0,1.03,0,0,0.52,21.19
10dpf,3.77,0,0,0,0.63,1.26,1.26,4.39
