stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,20.65,0,0,0,10.32,10.32
12hpf,57.83,5.78,0,1.93,13.49,1.93,0,34.7,42.41,28.92
14hpf,56.85,0,3.34,16.72,3.34,3.34,3.34,23.41,26.75,23.41
16hpf,24.61,0,2.05,6.15,14.36,8.2,0,6.15,10.25,22.56
19hpf,41.59,0,0,2.19,2.19,0,0,2.19,2.19,8.76
24hpf,37,1,2,2,16,3,0,1,9,7
2dpf,180.16,4.17,10.01,22.52,87.58,157.64,17.52,1.67,58.39,55.05
3dpf,873.46,6.9,8.05,16.09,13.79,266.64,5.17,0,14.37,25.28
5dpf,53.23,6.72,32.56,34.11,11.37,151.95,11.37,7.75,22.74,88.89
10dpf,272.98,17.57,38.28,26.98,7.53,189.51,11.3,0,18.2,25.1
