stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,13.14,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,3
2dpf,8.34,1.67,19.18,1.67,0,0.83,0,28.36
3dpf,5.17,8.62,14.37,0,1.72,0,0.57,22.99
5dpf,13.44,17.57,71.32,0.52,3.1,0,0.52,78.04
10dpf,5.65,11.92,41.42,0,0.63,0.63,0.63,21.96
