stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,3.34,0,1.67,0
3dpf,6.32,0,0,0.57,2.3,0,0,0
5dpf,3.62,0.52,1.55,0,3.1,0.52,0,0.52
10dpf,4.39,0,0.63,0,2.51,1.26,0,0
