stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,10.32,0,0,0,20.65,0
12hpf,0,1.93,0,0,0,0,0,0,0,0
14hpf,30.09,0,0,13.38,6.69,3.34,3.34,3.34,20.06,16.72
16hpf,53.32,2.05,4.1,16.41,16.41,26.66,2.05,2.05,22.56,8.2
19hpf,78.81,0,0,30.65,6.57,15.32,4.38,2.19,2.19,2.19
24hpf,131,0,25,22,12,32,24,0,23,8
2dpf,469.58,9.17,40.04,56.72,115.1,226.87,64.22,4.17,75.9,90.08
3dpf,2801.97,18.39,21.84,25.86,15.52,196.53,10.34,0,18.39,37.93
5dpf,134.89,17.57,90.45,75.46,21.71,265.65,28.94,13.95,51.68,144.2
10dpf,1211.14,28.24,76.56,59.62,15.06,193.91,18.2,0,33.89,45.81
