stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.94,0,0,0,0,0,0,0,72.26,10.32
12hpf,0,0,1.93,0,0,0,0,1.93,5.78,1.93
14hpf,90.28,3.34,13.38,3.34,13.38,26.75,0,3.34,73.56,13.38
16hpf,63.58,0,4.1,0,16.41,26.66,6.15,2.05,55.37,22.56
19hpf,52.54,0,0,0,0,8.76,0,0,8.76,6.57
24hpf,10,0,0,0,1,3,0,0,3,1
2dpf,37.53,4.17,4.17,9.17,31.69,52.55,7.51,1.67,24.19,26.69
3dpf,129.3,1.72,3.45,2.3,5.17,58.04,2.3,0,12.07,18.96
5dpf,27.91,1.03,17.57,14.47,11.89,114.22,7.24,2.58,34.11,75.97
10dpf,209.6,10.67,28.87,24.47,21.34,353.93,15.06,1.26,85.97,40.16
