stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
2dpf,7.51,0.83,2.5,6.67,8.34,2.5,0.83,0.83,0.83
3dpf,1.72,0,0,0,0,0,0,0,0
5dpf,0,0,0,0,2.07,0,0,0,0
10dpf,2.51,0,0,0,1.26,0,0,0,0
