stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,3.34,0,0,0.83,2.5
3dpf,7.47,0,0,1.72,0.57,0,0
5dpf,1.03,0,1.03,1.55,0.52,0,1.03
10dpf,3.77,1.88,1.26,1.88,0,0.63,0
