stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,0,2.05,0,0,0
24hpf,0,0,2,0,0,0
2dpf,5.84,0,0,0.83,0,0
3dpf,4.6,0,0,0,0,0.57
5dpf,0.52,0,0.52,0,1.55,0
10dpf,3.77,1.26,0,0,0,0
