stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,51.61,0,0,72.26,0,0,0,0,30.97
12hpf,9.64,158.08,0,61.69,348.92,7.71,0,1.93,5.78,117.59
14hpf,0,83.6,16.72,70.22,277.54,0,0,3.34,3.34,66.88
16hpf,2.05,182.52,2.05,22.56,231.74,0,0,14.36,18.46,121
19hpf,19.7,56.92,0,15.32,118.22,0,0,6.57,0,94.13
24hpf,28,42,0,16,52,4,0,8,3,66
2dpf,20.02,1.67,2.5,10.84,177.66,583.85,2.5,0.83,16.68,60.89
3dpf,20.11,0.57,0,2.87,51.14,789.56,8.62,0,12.07,29.31
5dpf,10.34,3.1,5.17,11.89,35.66,762.32,2.58,0.52,11.37,105.43
10dpf,25.73,5.65,5.02,16.94,11.3,611.84,3.14,0.63,16.94,25.73
