stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1,0,0,0,0,0,0,0
2dpf,2.5,0,0.83,0,0.83,0.83,0,0.83,0
3dpf,16.09,0.57,0,0.57,1.15,0,0,1.15,0
5dpf,2.58,0,0,1.55,5.69,0,0.52,1.03,0.52
10dpf,5.02,0.63,0,0,3.14,0,0,0.63,0
