stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,41.29,10.32,0,0,278.72,82.58
12hpf,13.49,25.06,0,0,102.17,13.49,0,9.64,256.39,46.27
14hpf,73.56,10.03,3.34,0,6.69,13.38,0,3.34,36.78,521.64
16hpf,71.78,4.1,2.05,0,6.15,8.2,0,12.3,260.45,248.15
19hpf,65.68,2.19,2.19,4.38,6.57,6.57,0,8.76,118.22,753.08
24hpf,37,1,42,1,16,6,5,0,544,126
2dpf,293.59,3.34,35.03,19.18,77.57,258.56,115.1,90.91,186.83,282.75
3dpf,1564.18,54.02,16.09,14.37,47.7,585.56,54.59,0.57,104.59,221.81
5dpf,167.45,17.57,143.68,49.1,27.91,295.63,22.74,160.73,113.7,449.12
10dpf,1839.3,91.62,182.61,85.97,45.81,507.67,44.55,5.65,126.13,249.13
