stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2776.87,10.32,20.65,0,423.24,30.97,0,30.97,1434.89,640.02
12hpf,4661.3,100.24,13.49,144.58,1069.9,161.93,13.49,115.67,2486.8,1202.92
14hpf,3180.01,36.78,203.98,207.32,688.84,294.26,66.88,30.09,1638.49,936.28
16hpf,3184.92,141.51,354.79,207.13,1082.83,424.52,127.15,34.86,1724.74,1343.29
19hpf,3995.26,35.03,142.3,120.41,549.49,240.81,153.24,17.51,687.4,785.92
24hpf,2742,51,422,67,594,266,177,11,1677,439
2dpf,911.65,67.56,94.25,132.62,388.68,700.62,115.94,8.34,438.72,255.23
3dpf,1811.28,119.53,44.25,72.41,35.63,428.11,29.88,0,98.84,131.59
5dpf,355.06,56.85,172.62,235.16,63.57,775.76,62.54,52.72,317.33,741.65
10dpf,534.66,122.37,116.72,202.07,70.28,965.15,44.55,1.26,235.32,170.69
