stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0,0.83,5.84,9.17,1.67,2.5,0.83
3dpf,7.47,0.57,0,0,3.45,0,0,0
5dpf,0.52,0,0,0.52,4.13,0,0,0.52
10dpf,0,0,0.63,0,1.26,0,0,0
