stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,20.65,0,10.32
12hpf,1.93,1.93,0,0,5.78,0,0,5.78,11.57,0
14hpf,6.69,0,0,0,0,0,0,0,6.69,6.69
16hpf,8.2,2.05,0,2.05,4.1,4.1,0,2.05,2.05,2.05
19hpf,13.14,0,0,0,2.19,0,2.19,2.19,0,0
24hpf,25,1,2,5,0,2,0,0,8,6
2dpf,140.96,3.34,15.01,25.86,52.55,117.6,22.52,3.34,29.19,81.74
3dpf,536.14,3.45,6.32,14.37,10.34,142.51,4.6,0,8.05,20.11
5dpf,51.17,7.24,21.71,30.49,7.75,99.75,9.82,6.72,15.5,101.82
10dpf,150.61,8.79,10.67,13.81,5.65,52.09,5.02,0,5.02,20.08
