stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0,0
16hpf,4.1,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,16.68,0,0,0.83,1.67,5,3.34,1.67,0.83
3dpf,44.25,0,0.57,0,0.57,2.87,0,0.57,2.3
5dpf,4.13,0.52,0,0,0,1.03,0.52,1.55,0.52
10dpf,3.77,0,0,0,0,1.88,0,0,0
