stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,2.5,5,0,1.67,0.83
3dpf,121.25,0.57,0,0.57,0.57,14.37,0,0.57,0
5dpf,4.65,0.52,3.1,2.58,2.07,33.59,1.03,5.17,7.75
10dpf,179.47,0,3.14,0.63,1.88,11.3,0,1.26,1.26
