stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,2.5,4.17,1.67,0.83,0.83,2.5
3dpf,5.75,0,0,2.87,0,0,0.57,0
5dpf,0.52,0.52,0,4.13,0,0,0.52,2.07
10dpf,2.51,0,0,0.63,0,0,0.63,0
