stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,4.17,1.67,0,0
3dpf,0.57,0.57,4.02,9.77,0,0
5dpf,0,0.52,3.62,17.57,0.52,1.03
10dpf,0,0,1.88,3.14,0,0
