stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,11,0,0,0,0
2dpf,0.83,0,27.52,0.83,0,0.83,0
3dpf,1.15,0,24.14,0,0,0,2.3
5dpf,0.52,0,108.02,0,0.52,1.55,3.1
10dpf,0.63,1.88,115.47,0,0,0.63,6.28
