stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.84,0,0.83,0.83,0,1.67,0,0
3dpf,66.08,0,0,0,0,2.87,0.57,0
5dpf,1.55,0,0.52,0,0.52,2.58,0.52,1.55
10dpf,24.47,0.63,0.63,0.63,0,3.77,0,0
