stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,1.67,1.67,5,0,1.67,0
3dpf,11.49,2.3,0.57,0.57,0.57,0.57,0
5dpf,9.3,1.03,0,1.55,0.52,0,0.52
10dpf,5.65,0,0,1.26,0,0,0
