stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,6.67,0,1.67,5,2.5,1.67,18.35,0.83
3dpf,141.36,0,0,4.02,3.45,0.57,2.3,0.57
5dpf,3.62,0.52,1.55,0.52,6.72,3.1,7.24,6.72
10dpf,43.93,0,0,0,1.88,1.26,0,0
