stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67,0.83,0,2.5
3dpf,4.02,0,0,1.15,2.3,0,0,0
5dpf,1.55,0.52,0.52,0.52,6.2,0,1.03,8.79
10dpf,7.53,0.63,0.63,1.88,10.67,0.63,0.63,5.02
