stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,5,0,0,0,1.67,3.34,0.83,4.17
3dpf,23.56,0,0,0.57,0,5.17,0,2.3
5dpf,3.1,0,1.03,1.03,0,5.69,0,4.65
10dpf,12.55,0.63,0,0.63,0,5.02,0.63,0
