stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,3.34,0,0.83,0.83,0,0,0.83
3dpf,3.45,0.57,0.57,0.57,1.15,0,0.57,1.15
5dpf,0.52,13.44,2.07,1.03,1.55,0.52,0,2.58
10dpf,2.51,3.77,0.63,0,0.63,1.26,0,0
