stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,13.35,1.67,3.34,3.34,2.5,3.34,0.83,0.83,1.67
3dpf,20.11,0,0,2.3,2.3,0,0,0.57,0.57
5dpf,6.72,3.1,0.52,0.52,4.13,0.52,1.03,1.03,3.1
10dpf,42.67,4.39,1.26,0,1.26,1.88,0,0,0.63
