stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,2.19,0,0,0,0
2dpf,17.52,1.67,1.67,5.84,10.84,15.85,0.83,4.17,12.51
3dpf,71.26,0,0.57,1.72,1.72,21.84,0,1.15,1.15
5dpf,4.65,1.55,1.03,2.07,2.58,13.95,0.52,4.65,6.2
10dpf,29.49,1.26,3.14,2.51,1.88,8.16,0,3.14,3.14
