stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,16.68,0.83,1.67,0,4.17,5,0.83,0.83,0.83
3dpf,182.16,0.57,0,0,0,9.19,0,0,0
5dpf,1.55,0,0,0,0,1.03,0,0,0.52
10dpf,30.75,0,0,0.63,0,1.88,0,0,0
