stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0
24hpf,24,0,0,2,0,0,0,0
2dpf,4.17,0.83,5,8.34,0,5,0,0
3dpf,105.16,0,1.15,11.49,1.15,0,0,1.15
5dpf,1.55,0,1.03,5.69,3.62,1.03,1.55,4.13
10dpf,57.11,0,0,3.14,0,0,1.26,0
