stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,11.57,0,0,0,0,0,3.86,3.86,0
14hpf,23.41,3.34,0,10.03,0,0,10.03,140.44,3.34
16hpf,18.46,4.1,0,10.25,2.05,0,8.2,106.64,12.3
19hpf,41.59,0,0,8.76,2.19,0,8.76,74.43,4.38
24hpf,19,0,0,4,3,3,5,36,3
2dpf,13.35,0,0.83,1.67,7.51,5.84,0.83,5.84,1.67
3dpf,10.34,0.57,0.57,0,2.3,0,0,0,0.57
5dpf,4.13,0,0,0.52,1.55,0,0.52,0,0
10dpf,2.51,1.88,0,0,0.63,0,0,0,0
