stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0.83,1.67,0.83,0.83,0
3dpf,51.72,0,0,2.3,0,0
5dpf,1.55,0,0,6.2,0.52,1.03
10dpf,10.67,0,0,3.14,0,0.63
