stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,10.01,0,3.34,2.5,10.01,3.34,0,0.83,5.84
3dpf,21.84,0.57,0,0,3.45,0,0,0,0
5dpf,1.55,1.03,1.55,0,5.17,0.52,0.52,0,8.79
10dpf,7.53,0.63,0,0,2.51,0.63,0,0.63,0.63
