stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.67,0,2.5,0.83,0.83,0,50.88
3dpf,1.15,0,0,0,0,0,0
5dpf,0.52,1.55,0,0,1.55,0.52,35.14
10dpf,0,0,0,0,0.63,0,1.88
