stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5584.71,61.94,20.65,0,949.71,72.26,0,144.52,2209.11,1631.02
12hpf,5449.75,123.38,32.77,133.01,1307.01,215.91,15.42,267.96,2567.76,1567.26
14hpf,3644.81,56.85,237.41,220.69,856.03,414.64,83.6,66.88,1972.88,1123.54
16hpf,4048.31,203.03,377.35,266.61,1298.17,535.26,143.56,151.76,2089.78,1997.5
19hpf,6151.61,56.92,164.19,177.32,853.78,363.4,216.73,63.49,774.97,1508.35
24hpf,5090,109,867,194,1313,568,276,31,1966,979
2dpf,1579.74,96.75,156.81,181.83,746.5,1254.45,240.21,28.36,673.93,430.38
3dpf,3268.01,192.51,77.58,104.01,59.19,819.44,52.87,0,181.01,237.9
5dpf,902.9,180.37,374.18,467.21,221.72,2765.55,151.43,154.01,728.73,1998.58
10dpf,2040.11,370.24,255.41,416.68,183.24,3009.02,111.7,6.28,620,422.33
