stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,23.35,0,22.52,17.52,4.17,2.5,1.67
3dpf,6.9,0,4.6,6.9,4.02,0,0
5dpf,5.69,0.52,2.58,7.24,8.27,0,1.03
10dpf,9.41,0,1.26,1.88,5.65,0.63,0
