stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6307.32,103.23,30.97,0,1104.55,82.58,0,196.14,2405.25,1858.13
12hpf,5816.02,179.28,36.63,177.35,1472.8,246.75,15.42,323.86,2608.25,1707.99
14hpf,5263.24,33.44,250.79,284.23,986.44,441.39,90.28,107,1702.03,1447.89
16hpf,3377.7,88.19,291.22,125.1,842.89,354.79,110.74,116.9,980.29,1045.92
19hpf,4971.64,19.7,126.97,72.24,547.3,212.35,124.78,19.7,308.68,391.86
24hpf,3278,23,532,69,524,189,72,11,472,257
2dpf,844.92,25.02,95.08,77.57,338.63,546.32,59.22,4.17,191,134.29
3dpf,1714.74,54.59,91.37,49.99,44.25,488.45,20.69,0,60.91,178.71
5dpf,185.02,64.6,332.84,94.06,49.62,364.88,34.63,95.61,161.25,377.8
10dpf,943.81,170.69,330.71,183.87,96.64,967.66,53.97,1.26,215.87,227.17
