stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4263.37,61.94,10.32,0,753.57,10.32,0,154.84,1940.71,1300.69
12hpf,4181.29,86.75,7.71,148.44,998.57,165.79,11.57,165.79,2182.21,1019.78
14hpf,3029.54,33.44,190.6,187.26,735.65,244.1,60.19,53.5,1665.24,959.69
16hpf,3271.05,133.3,373.25,225.59,1109.49,434.77,121,114.85,1780.11,1437.62
19hpf,4354.29,43.78,162,126.97,577.94,243,157.62,28.46,663.32,1138.38
24hpf,2995,70,878,140,749,353,159,10,1514,469
2dpf,702.29,49.21,67.56,131.78,371.16,665.59,110.93,33.36,368.66,313.61
3dpf,1289.5,58.61,78.15,70.11,45.97,697.62,30.46,1.15,131.02,208.6
5dpf,401.58,64.09,311.65,300.28,125.59,1863.68,98.2,222.75,485.82,2193.94
10dpf,1111.36,215.24,305.61,352.05,155,2417.26,100.41,5.02,581.1,553.48
